CustomerID,TotalOrders,TotalItems,TotalRevenue,AvgOrderValue,UniqueProducts,FavCategory,FirstPurchase,LastPurchase,CustomerLifeDays,AvgDaysBetweenOrders
11941,26,116,4543.79,174.76115384615383,24,Clothing,2022-02-24,2023-11-04,618,23.76923076923077
11942,24,102,3203.78,133.49083333333334,23,Kitchen,2022-05-04,2023-12-01,576,24.0
11943,28,125,4198.02,149.92928571428573,24,Home Decor,2022-01-19,2023-12-30,710,25.357142857142858
11944,27,124,4577.65,169.54259259259257,24,Stationery,2022-01-10,2023-11-02,661,24.48148148148148
11945,21,109,5474.53,260.69190476190477,21,Kitchen,2022-03-23,2023-12-29,646,30.761904761904763
11946,19,104,3356.27,176.6457894736842,17,Stationery,2022-01-24,2023-12-05,680,35.78947368421053
11947,16,66,2703.57,168.973125,16,Stationery,2022-01-23,2023-10-13,628,39.25
11948,24,100,3853.9300000000003,160.58041666666668,23,Toys & Games,2022-01-12,2023-11-14,671,27.958333333333332
11949,26,132,3975.3900000000003,152.8996153846154,25,Beauty,2022-01-08,2023-12-21,712,27.384615384615383
11950,18,74,2239.95,124.44166666666666,13,Toys & Games,2022-02-25,2023-12-30,673,37.388888888888886
11951,18,76,3206.0099999999998,178.11166666666665,18,Beauty,2022-01-15,2023-12-13,697,38.72222222222222
11952,26,120,5391.08,207.34923076923076,25,Kitchen,2022-01-21,2023-10-21,638,24.53846153846154
11953,23,102,4502.79,195.77347826086955,22,Home Decor,2022-02-09,2023-11-28,657,28.565217391304348
11954,29,142,5650.67,194.8506896551724,28,Stationery,2022-01-02,2023-12-23,720,24.82758620689655
11955,24,112,3526.95,146.95624999999998,21,Clothing,2022-02-05,2023-12-29,692,28.833333333333332
11956,30,139,4185.28,139.50933333333333,28,Kitchen,2022-02-18,2023-12-28,678,22.6
11957,18,67,2368.6,131.58888888888887,18,Home Decor,2022-01-04,2023-12-28,723,40.166666666666664
11958,20,82,2588.11,129.40550000000002,19,Stationery,2022-01-26,2023-12-26,699,34.95
11959,31,146,5959.05,192.2274193548387,27,Kitchen,2022-01-07,2023-12-16,708,22.838709677419356
11960,28,141,4998.41,178.51464285714286,27,Toys & Games,2022-02-24,2023-12-29,673,24.035714285714285
11961,24,114,4652.99,193.87458333333333,23,Beauty,2022-01-04,2023-10-09,643,26.791666666666668
11962,26,136,3952.24,152.00923076923075,26,Toys & Games,2022-01-07,2023-12-21,713,27.423076923076923
11963,30,144,5870.33,195.67766666666665,28,Kitchen,2022-01-24,2023-11-01,646,21.533333333333335
11964,34,133,5501.92,161.82117647058823,32,Kitchen,2022-01-16,2023-12-31,714,21.0
11965,20,99,3820.3,191.01500000000001,18,Clothing,2022-03-11,2023-12-16,645,32.25
11966,34,137,4657.42,136.9829411764706,32,Beauty,2022-01-31,2023-12-03,671,19.735294117647058
11967,19,97,3465.18,182.3778947368421,19,Beauty,2022-02-18,2023-12-13,663,34.89473684210526
11968,23,88,3103.85,134.95,23,Stationery,2022-01-01,2023-11-27,695,30.217391304347824
11969,30,138,5815.71,193.857,29,Electronics,2022-01-20,2023-12-13,692,23.066666666666666
11970,24,91,3389.05,141.21041666666667,23,Garden,2022-02-19,2023-11-29,648,27.0
11971,24,102,3928.86,163.70250000000001,22,Kitchen,2022-02-02,2023-12-09,675,28.125
11972,23,94,2544.54,110.63217391304347,19,Stationery,2022-01-04,2023-12-10,705,30.652173913043477
11973,24,99,3467.76,144.49,24,Stationery,2022-01-11,2023-11-14,672,28.0
11974,23,105,3516.91,152.9091304347826,23,Home Decor,2022-03-10,2023-12-29,659,28.652173913043477
11975,33,146,4752.12,144.00363636363636,26,Home Decor,2022-02-10,2023-12-28,686,20.78787878787879
11976,34,157,6738.97,198.205,31,Stationery,2022-01-02,2023-12-04,701,20.61764705882353
11977,20,81,2612.05,130.60250000000002,19,Toys & Games,2022-01-09,2023-12-21,711,35.55
11978,21,98,4159.48,198.07047619047617,20,Home Decor,2022-02-09,2023-12-26,685,32.61904761904762
11979,18,87,2067.04,114.83555555555556,18,Stationery,2022-01-02,2023-11-21,688,38.22222222222222
11980,25,131,5249.68,209.9872,24,Kitchen,2022-01-01,2023-12-12,710,28.4
11981,19,73,2995.7400000000002,157.6705263157895,17,Toys & Games,2022-02-16,2023-10-28,619,32.578947368421055
11982,21,103,4369.02,208.04857142857145,18,Kitchen,2022-05-12,2023-11-14,551,26.238095238095237
11983,28,127,5559.89,198.56750000000002,27,Home Decor,2022-02-02,2023-12-17,683,24.392857142857142
11984,26,120,3465.55,133.29038461538462,24,Home Decor,2022-01-16,2023-10-26,648,24.923076923076923
11985,25,113,3752.43,150.0972,23,Stationery,2022-01-11,2023-10-10,637,25.48
11986,17,81,2790.75,164.16176470588235,15,Stationery,2022-02-21,2023-12-04,651,38.294117647058826
11987,20,92,2400.65,120.0325,20,Toys & Games,2022-01-28,2023-12-12,683,34.15
11988,18,83,2057.1,114.28333333333333,17,Home Decor,2022-04-25,2023-11-29,583,32.388888888888886
11989,30,130,5219.57,173.98566666666665,30,Toys & Games,2022-03-12,2023-11-05,603,20.1
11990,23,114,4660.7,202.6391304347826,22,Stationery,2022-01-25,2023-11-18,662,28.782608695652176
11991,26,121,4379.99,168.46115384615385,24,Stationery,2022-03-11,2023-12-20,649,24.96153846153846
11992,26,138,3823.03,147.0396153846154,25,Home Decor,2022-01-06,2023-12-03,696,26.76923076923077
11993,24,96,2199.15,91.63125000000001,22,Stationery,2022-01-25,2023-12-04,678,28.25
11994,34,149,5048.97,148.49911764705882,30,Home Decor,2022-03-09,2023-12-18,649,19.08823529411765
11995,18,75,3508.41,194.91166666666666,18,Beauty,2022-02-03,2023-12-25,690,38.333333333333336
11996,26,112,3753.7599999999998,144.3753846153846,23,Stationery,2022-01-17,2023-11-17,669,25.73076923076923
11997,23,114,3704.5099999999998,161.06565217391304,22,Kitchen,2022-01-06,2023-10-31,663,28.82608695652174
11998,25,125,3470.19,138.8076,25,Stationery,2022-02-18,2023-10-14,603,24.12
11999,27,118,4321.38,160.0511111111111,25,Kitchen,2022-01-21,2023-12-10,688,25.48148148148148
12000,24,100,3903.58,162.64916666666667,22,Beauty,2022-01-13,2023-10-28,653,27.208333333333332
12001,34,173,6163.17,181.26970588235295,31,Beauty,2022-02-04,2023-11-25,659,19.38235294117647
12002,21,91,3087.96,147.0457142857143,18,Electronics,2022-02-04,2023-11-19,653,31.095238095238095
12003,24,113,3196.66,133.19416666666666,22,Home Decor,2022-01-22,2023-12-18,695,28.958333333333332
12004,26,118,4462.69,171.64192307692306,24,Garden,2022-03-06,2023-11-05,609,23.423076923076923
12005,22,101,4353.06,197.86636363636364,19,Home Decor,2022-01-03,2023-12-30,726,33.0
12006,26,116,4186.74,161.02846153846153,26,Home Decor,2022-02-10,2023-07-23,528,20.307692307692307
12007,19,93,4085.8,215.0421052631579,18,Beauty,2022-01-27,2023-12-06,678,35.68421052631579
12008,31,116,4016.51,129.56483870967742,31,Kitchen,2022-02-21,2023-10-29,615,19.838709677419356
12009,27,122,3598.1000000000004,133.26296296296297,26,Stationery,2022-01-17,2023-12-18,700,25.925925925925927
12010,23,107,4084.19,177.57347826086956,21,Stationery,2022-01-16,2023-12-29,712,30.956521739130434
12011,21,92,3392.1800000000003,161.53238095238098,21,Kitchen,2022-01-10,2023-12-05,694,33.04761904761905
12012,30,110,3273.77,109.12566666666666,29,Toys & Games,2022-01-09,2023-12-30,720,24.0
12013,36,154,5874.4400000000005,163.1788888888889,30,Toys & Games,2022-01-01,2023-11-29,697,19.36111111111111
12014,22,97,3431.5,155.97727272727272,21,Beauty,2022-01-06,2023-12-27,720,32.72727272727273
12015,21,88,3628.53,172.78714285714287,21,Toys & Games,2022-03-03,2023-12-28,665,31.666666666666668
12016,25,105,3113.62,124.5448,24,Beauty,2022-01-25,2023-11-01,645,25.8
12017,23,100,4426.58,192.46,21,Beauty,2022-02-15,2023-12-21,674,29.304347826086957
12018,24,117,3616.44,150.685,22,Clothing,2022-02-22,2023-12-13,659,27.458333333333332
12019,25,125,4241.15,169.646,25,Kitchen,2022-02-15,2023-12-30,683,27.32
12020,27,111,3882.53,143.7974074074074,26,Stationery,2022-05-09,2023-10-19,528,19.555555555555557
12021,27,107,4301.6900000000005,159.32185185185187,27,Beauty,2022-01-19,2023-09-12,601,22.25925925925926
12022,19,101,3263.96,171.78736842105263,18,Home Decor,2022-01-23,2023-12-08,684,36.0
12023,26,117,4191.9800000000005,161.23000000000002,25,Stationery,2022-01-03,2023-12-05,701,26.96153846153846
12024,27,118,4140.21,153.3411111111111,24,Toys & Games,2022-01-15,2023-12-16,700,25.925925925925927
12025,24,113,3688.31,153.67958333333334,24,Clothing,2022-01-02,2023-12-10,707,29.458333333333332
12026,23,93,2537.57,110.32913043478261,23,Stationery,2022-01-17,2023-12-20,702,30.52173913043478
12027,30,140,4397.64,146.58800000000002,25,Toys & Games,2022-01-16,2023-12-04,687,22.9
12028,24,111,3484.82,145.20083333333335,22,Kitchen,2022-01-28,2023-12-30,701,29.208333333333332
12029,23,116,4456.25,193.75,23,Kitchen,2022-01-07,2023-11-28,690,30.0
12030,22,99,2964.62,134.75545454545454,20,Home Decor,2022-01-29,2023-12-25,695,31.59090909090909
12031,30,130,4494.5,149.81666666666666,30,Kitchen,2022-01-23,2023-10-10,625,20.833333333333332
12032,27,135,5238.96,194.03555555555556,27,Electronics,2022-01-19,2023-11-15,665,24.62962962962963
12033,31,136,4949.8099999999995,159.67129032258063,29,Kitchen,2022-02-10,2023-12-24,682,22.0
12034,27,111,3608.59,133.65148148148148,26,Kitchen,2022-01-14,2023-12-18,703,26.037037037037038
12035,21,91,3597.17,171.29380952380953,21,Home Decor,2022-04-16,2023-12-28,621,29.571428571428573
12036,28,130,4554.45,162.65892857142856,28,Electronics,2022-01-31,2023-12-29,697,24.892857142857142
12037,21,115,3921.95,186.7595238095238,21,Beauty,2022-02-22,2023-12-03,649,30.904761904761905
12038,18,81,2539.6,141.08888888888887,17,Toys & Games,2022-01-05,2023-12-17,711,39.5
12039,20,95,3573.29,178.6645,19,Electronics,2022-02-08,2023-12-17,677,33.85
12040,24,91,4180.07,174.16958333333332,23,Kitchen,2022-01-08,2023-11-28,689,28.708333333333332
12041,32,145,6011.92,187.8725,30,Stationery,2022-01-08,2023-12-12,703,21.96875
12042,27,125,5085.599999999999,188.35555555555553,26,Clothing,2022-01-02,2023-12-04,701,25.962962962962962
12043,27,129,3359.13,124.41222222222223,24,Stationery,2022-03-16,2023-12-08,632,23.40740740740741
12044,27,119,4279.75,158.50925925925927,24,Home Decor,2022-02-13,2023-12-06,661,24.48148148148148
12045,28,125,4636.06,165.57357142857146,27,Kitchen,2022-01-10,2023-12-22,711,25.392857142857142
12046,22,102,3353.8,152.44545454545457,20,Beauty,2022-01-10,2023-12-26,715,32.5
12047,28,143,4918.02,175.64357142857145,27,Kitchen,2022-01-19,2023-12-10,690,24.642857142857142
12048,14,62,2297.37,164.09785714285712,14,Kitchen,2022-01-08,2023-05-27,504,36.0
12049,22,124,4843.03,220.13772727272726,22,Clothing,2022-03-15,2023-12-18,643,29.227272727272727
12050,25,122,3804.6600000000003,152.18640000000002,22,Home Decor,2022-02-03,2023-11-25,660,26.4
12051,19,82,4070.8499999999995,214.25526315789472,18,Garden,2022-01-11,2023-12-25,713,37.526315789473685
12052,25,125,4237.16,169.4864,23,Clothing,2022-01-29,2023-10-04,613,24.52
12053,30,121,4396.69,146.55633333333333,25,Stationery,2022-01-05,2023-12-26,720,24.0
12054,23,121,3475.1,151.09130434782608,23,Toys & Games,2022-01-17,2023-11-26,678,29.47826086956522
12055,23,103,2664.05,115.82826086956523,22,Garden,2022-03-12,2023-12-26,654,28.434782608695652
12056,24,106,3578.72,149.11333333333332,22,Stationery,2022-03-06,2023-12-31,665,27.708333333333332
12057,22,83,3393.4,154.24545454545455,22,Clothing,2022-02-19,2023-12-13,662,30.09090909090909
12058,16,72,2015.0500000000002,125.94062500000001,16,Stationery,2022-01-04,2023-11-14,679,42.4375
12059,25,115,3294.38,131.7752,23,Stationery,2022-01-18,2023-12-08,689,27.56
12060,23,105,3036.0,132.0,23,Kitchen,2022-01-04,2023-12-06,701,30.47826086956522
12061,30,129,5100.36,170.012,28,Beauty,2022-01-06,2023-12-04,697,23.233333333333334
12062,21,109,5627.07,267.9557142857143,19,Electronics,2022-03-01,2023-11-21,630,30.0
12063,33,152,6011.38,182.1630303030303,29,Beauty,2022-01-16,2023-12-26,709,21.484848484848484
12064,21,92,2839.19,135.1995238095238,21,Beauty,2022-02-22,2023-11-16,632,30.095238095238095
12065,22,102,3675.69,167.0768181818182,21,Kitchen,2022-01-27,2023-12-29,701,31.863636363636363
12066,25,109,4080.33,163.2132,24,Stationery,2022-01-28,2023-12-06,677,27.08
12067,25,116,4339.18,173.5672,25,Beauty,2022-03-31,2023-12-31,640,25.6
12068,25,130,4126.74,165.06959999999998,24,Stationery,2022-01-04,2023-12-24,719,28.76
12069,33,162,5123.3,155.25151515151515,31,Home Decor,2022-02-24,2023-12-31,675,20.454545454545453
12070,22,84,3825.9900000000002,173.90863636363636,21,Beauty,2022-01-08,2023-12-14,705,32.04545454545455
12071,21,100,4513.86,214.94571428571427,21,Stationery,2022-02-04,2023-09-16,589,28.047619047619047
12072,24,114,3844.29,160.17875,24,Stationery,2022-02-20,2023-12-24,672,28.0
12073,27,135,5879.64,217.76444444444445,26,Beauty,2022-01-08,2023-12-15,706,26.14814814814815
12074,22,77,2980.1699999999996,135.4622727272727,21,Toys & Games,2022-01-07,2023-12-23,715,32.5
12075,17,68,2906.2,170.95294117647057,16,Electronics,2022-02-26,2023-10-19,600,35.294117647058826
12076,28,133,4946.52,176.6614285714286,27,Beauty,2022-01-02,2023-12-17,714,25.5
12077,35,156,6081.7,173.76285714285714,32,Clothing,2022-02-09,2023-11-17,646,18.457142857142856
12078,25,108,3649.5299999999997,145.9812,25,Kitchen,2022-01-26,2023-12-16,689,27.56
12079,26,130,4359.93,167.6896153846154,24,Home Decor,2022-01-27,2023-12-29,701,26.96153846153846
12080,26,133,4108.39,158.01500000000001,24,Stationery,2022-01-07,2023-12-28,720,27.692307692307693
12081,20,97,3651.69,182.5845,18,Clothing,2022-01-23,2023-12-11,687,34.35
12082,15,52,2458.07,163.87133333333335,15,Electronics,2022-01-30,2023-11-21,660,44.0
12083,30,131,4038.81,134.627,30,Stationery,2022-01-01,2023-12-27,725,24.166666666666668
12084,16,63,2175.92,135.995,16,Home Decor,2022-01-18,2023-12-22,703,43.9375
12085,21,98,3331.79,158.65666666666667,19,Garden,2022-01-26,2023-12-28,701,33.38095238095238
12086,14,60,2343.6899999999996,167.40642857142853,14,Clothing,2022-01-16,2023-10-06,628,44.857142857142854
12087,25,123,4571.46,182.8584,23,Electronics,2022-02-04,2023-11-28,662,26.48
12088,23,108,3277.34,142.4930434782609,19,Clothing,2022-01-02,2023-12-31,728,31.652173913043477
12089,23,119,3583.96,155.82434782608695,22,Stationery,2022-01-08,2023-10-26,656,28.52173913043478
12090,23,107,4211.51,183.10913043478263,20,Electronics,2022-01-07,2023-11-24,686,29.82608695652174
12091,19,106,5011.95,263.78684210526313,18,Home Decor,2022-01-12,2023-12-25,712,37.473684210526315
12092,21,103,3176.4100000000003,151.25761904761907,19,Beauty,2022-01-28,2023-12-15,686,32.666666666666664
12093,21,99,3277.68,156.07999999999998,20,Clothing,2022-01-29,2023-11-18,658,31.333333333333332
12094,27,137,4089.72,151.4711111111111,25,Stationery,2022-01-17,2023-12-14,696,25.77777777777778
12095,21,86,3086.12,146.95809523809524,20,Clothing,2022-01-25,2023-12-09,683,32.523809523809526
12096,30,125,4742.42,158.08066666666667,28,Toys & Games,2022-01-03,2023-12-20,716,23.866666666666667
12097,25,103,3327.0699999999997,133.0828,24,Kitchen,2022-01-01,2023-09-14,621,24.84
12098,23,136,4287.37,186.4073913043478,22,Stationery,2022-01-05,2023-12-12,706,30.695652173913043
12099,30,119,5216.43,173.881,27,Toys & Games,2022-01-30,2023-12-20,689,22.966666666666665
12100,23,104,2628.4,114.27826086956522,21,Kitchen,2022-01-27,2023-12-21,693,30.130434782608695
12101,30,141,3722.9100000000003,124.09700000000001,30,Clothing,2022-01-06,2023-12-19,712,23.733333333333334
12102,27,125,3617.85,133.99444444444444,26,Beauty,2022-01-23,2023-11-24,670,24.814814814814813
12103,27,95,2676.19,99.11814814814815,26,Home Decor,2022-02-07,2023-12-01,662,24.51851851851852
12104,34,170,5307.55,156.1044117647059,30,Stationery,2022-01-05,2023-12-22,716,21.058823529411764
12105,22,107,3384.37,153.835,21,Kitchen,2022-01-05,2023-12-26,720,32.72727272727273
12106,22,114,3436.64,156.2109090909091,20,Stationery,2022-01-03,2023-12-24,720,32.72727272727273
12107,21,100,3038.73,144.70142857142858,21,Home Decor,2022-01-20,2023-12-17,696,33.142857142857146
12108,21,90,3849.84,183.3257142857143,19,Electronics,2022-01-08,2023-11-28,689,32.80952380952381
12109,25,121,4993.99,199.75959999999998,22,Kitchen,2022-02-04,2023-11-04,638,25.52
12110,25,116,4055.46,162.2184,25,Toys & Games,2022-02-10,2023-11-08,636,25.44
12111,20,73,2789.62,139.481,19,Clothing,2022-01-23,2023-09-06,591,29.55
12112,24,123,5141.98,214.24916666666664,24,Kitchen,2022-03-29,2023-12-02,613,25.541666666666668
12113,25,122,4544.28,181.7712,22,Clothing,2022-01-01,2023-12-13,711,28.44
12114,24,114,4909.89,204.57875,22,Kitchen,2022-01-27,2023-12-03,675,28.125
12115,20,91,3245.16,162.25799999999998,19,Beauty,2022-02-09,2023-12-27,686,34.3
12116,33,126,3783.38,114.6478787878788,29,Kitchen,2022-01-05,2023-11-26,690,20.90909090909091
12117,31,132,5665.55,182.75967741935486,29,Kitchen,2022-01-11,2023-12-28,716,23.096774193548388
12118,23,106,4633.9,201.47391304347823,23,Kitchen,2022-01-08,2023-12-24,715,31.08695652173913
12119,21,94,3849.71,183.31952380952382,20,Stationery,2022-01-10,2023-12-25,714,34.0
12120,28,126,3067.79,109.56392857142858,27,Stationery,2022-01-09,2023-11-04,664,23.714285714285715
12121,26,129,5145.84,197.91692307692307,25,Garden,2022-01-16,2023-12-29,712,27.384615384615383
12122,24,118,4407.15,183.63125,23,Electronics,2022-01-03,2023-12-09,705,29.375
12123,13,48,1428.25,109.86538461538461,13,Kitchen,2022-03-17,2023-10-18,580,44.61538461538461
12124,23,108,4190.22,182.18347826086958,23,Kitchen,2022-01-10,2023-12-07,696,30.26086956521739
12125,20,95,2689.8700000000003,134.4935,19,Kitchen,2022-01-05,2023-12-11,705,35.25
12126,34,147,4902.42,144.18882352941176,30,Kitchen,2022-01-01,2023-12-27,725,21.323529411764707
12127,19,84,3709.4,195.23157894736843,19,Stationery,2022-01-06,2023-11-14,677,35.63157894736842
12128,24,104,4242.61,176.77541666666664,20,Kitchen,2022-01-02,2023-10-28,664,27.666666666666668
12129,28,123,4899.36,174.97714285714284,26,Kitchen,2022-01-16,2023-12-30,713,25.464285714285715
12130,17,90,3775.21,222.07117647058823,15,Stationery,2022-03-05,2023-12-05,640,37.64705882352941
12131,19,75,2313.55,121.76578947368422,19,Kitchen,2022-02-11,2023-10-25,621,32.68421052631579
12132,28,107,2957.4,105.62142857142858,27,Kitchen,2022-03-22,2023-11-26,614,21.928571428571427
12133,26,122,4138.15,159.15961538461536,25,Kitchen,2022-02-06,2023-10-23,624,24.0
12134,28,137,5308.93,189.60464285714286,27,Stationery,2022-01-07,2023-11-06,668,23.857142857142858
12135,22,109,3053.65,138.80227272727274,21,Stationery,2022-02-23,2023-12-13,658,29.90909090909091
12136,24,86,3771.11,157.12958333333333,20,Garden,2022-01-02,2023-12-22,719,29.958333333333332
12137,22,97,2685.47,122.06681818181818,20,Home Decor,2022-01-21,2023-12-01,679,30.863636363636363
12138,33,129,4413.34,133.73757575757577,30,Home Decor,2022-01-01,2023-10-26,663,20.09090909090909
12139,25,110,3610.58,144.4232,24,Kitchen,2022-01-07,2023-11-22,684,27.36
12140,21,98,2448.11,116.57666666666667,21,Kitchen,2022-01-02,2023-10-13,649,30.904761904761905
12141,19,100,2731.72,143.77473684210526,19,Stationery,2022-02-21,2023-12-09,656,34.526315789473685
12142,19,80,3638.54,191.5021052631579,18,Kitchen,2022-02-16,2023-11-19,641,33.73684210526316
12143,23,118,3334.21,144.96565217391304,21,Stationery,2022-04-29,2023-12-24,604,26.26086956521739
12144,24,119,2425.06,101.04416666666667,23,Kitchen,2022-01-06,2023-12-20,713,29.708333333333332
12145,26,119,4900.8,188.4923076923077,26,Clothing,2022-01-26,2023-11-28,671,25.807692307692307
12146,17,66,3460.4799999999996,203.5576470588235,16,Toys & Games,2022-06-13,2023-12-29,564,33.1764705882353
12147,24,99,2890.68,120.445,22,Toys & Games,2022-02-06,2023-11-26,658,27.416666666666668
12148,29,126,3597.92,124.06620689655173,25,Clothing,2022-03-27,2023-12-26,639,22.03448275862069
12149,19,92,3980.07,209.47736842105263,18,Electronics,2022-02-23,2023-12-21,666,35.05263157894737
12150,26,112,3528.73,135.7203846153846,25,Stationery,2022-01-03,2023-11-09,675,25.96153846153846
12151,26,117,4461.65,171.60192307692307,26,Kitchen,2022-01-14,2023-12-13,698,26.846153846153847
12152,23,123,4547.62,197.72260869565216,20,Beauty,2022-01-08,2023-12-17,708,30.782608695652176
12153,24,103,3568.1,148.67083333333332,20,Home Decor,2022-03-12,2023-12-23,651,27.125
12154,29,115,4247.56,146.46758620689656,26,Stationery,2022-02-25,2023-12-11,654,22.551724137931036
12155,27,131,3735.52,138.3525925925926,26,Toys & Games,2022-02-07,2023-11-03,634,23.48148148148148
12156,29,121,4609.99,158.96517241379308,27,Home Decor,2022-01-27,2023-10-28,639,22.03448275862069
12157,29,127,3957.69,136.47206896551725,28,Stationery,2022-04-06,2023-11-19,592,20.413793103448278
12158,25,102,3586.06,143.4424,22,Electronics,2022-01-23,2023-12-24,700,28.0
12159,23,101,3093.31,134.49173913043478,22,Kitchen,2022-02-14,2023-12-08,662,28.782608695652176
12160,32,137,5177.849999999999,161.80781249999998,28,Home Decor,2022-03-31,2023-12-20,629,19.65625
12161,19,80,2649.46,139.44526315789474,19,Stationery,2022-01-12,2023-12-24,711,37.421052631578945
12162,19,87,2757.97,145.15631578947367,19,Kitchen,2022-02-14,2023-12-17,671,35.31578947368421
12163,19,80,1305.55,68.71315789473684,18,Stationery,2022-01-10,2023-11-12,671,35.31578947368421
12164,27,117,3464.29,128.30703703703705,24,Stationery,2022-01-23,2023-12-06,682,25.25925925925926
12165,29,138,4772.57,164.5713793103448,26,Stationery,2022-01-11,2023-12-25,713,24.586206896551722
12166,29,136,5816.2,200.55862068965516,26,Kitchen,2022-01-24,2023-12-18,693,23.896551724137932
12167,24,133,5097.12,212.38,21,Kitchen,2022-01-01,2023-12-28,726,30.25
12168,27,130,4401.24,163.0088888888889,26,Kitchen,2022-01-21,2023-12-14,692,25.62962962962963
12169,26,112,3047.73,117.22038461538462,26,Stationery,2022-01-22,2023-12-21,698,26.846153846153847
12170,14,61,1989.57,142.11214285714286,14,Kitchen,2022-01-03,2023-11-08,674,48.142857142857146
12171,14,63,2589.7200000000003,184.98000000000002,14,Home Decor,2022-03-06,2023-12-14,648,46.285714285714285
12172,21,113,3148.7200000000003,149.93904761904764,17,Stationery,2022-05-07,2023-11-07,549,26.142857142857142
12173,24,113,3093.02,128.87583333333333,24,Home Decor,2022-01-07,2023-12-26,718,29.916666666666668
12174,26,106,3118.84,119.95538461538462,23,Kitchen,2022-01-02,2023-11-22,689,26.5
12175,27,128,4708.96,174.4059259259259,26,Kitchen,2022-01-10,2023-11-18,677,25.074074074074073
12176,26,119,3442.71,132.41192307692307,26,Beauty,2022-02-02,2023-11-01,637,24.5
12177,28,122,4377.5599999999995,156.34142857142857,26,Kitchen,2022-01-11,2023-11-12,670,23.928571428571427
12178,24,101,3391.47,141.31125,23,Home Decor,2022-01-21,2023-12-22,700,29.166666666666668
12179,29,135,5023.97,173.24034482758623,26,Home Decor,2022-01-06,2023-12-05,698,24.06896551724138
12180,32,152,7699.22,240.600625,30,Beauty,2022-01-06,2023-12-18,711,22.21875
12181,25,112,3475.51,139.0204,23,Kitchen,2022-01-18,2023-10-13,633,25.32
12182,22,102,3643.81,165.62772727272727,20,Toys & Games,2022-03-22,2023-12-17,635,28.863636363636363
12183,28,141,4864.91,173.74678571428572,26,Clothing,2022-01-30,2023-12-16,685,24.464285714285715
12184,25,118,5075.05,203.002,24,Kitchen,2022-01-31,2023-12-08,676,27.04
12185,33,147,4356.36,132.01090909090908,31,Clothing,2022-01-01,2023-11-11,679,20.575757575757574
12186,23,118,4757.29,206.83869565217393,22,Toys & Games,2022-01-06,2023-12-20,713,31.0
12187,24,132,5709.93,237.91375000000002,24,Kitchen,2022-02-10,2023-10-16,613,25.541666666666668
12188,28,126,4562.2,162.93571428571428,25,Beauty,2022-01-02,2023-12-26,723,25.821428571428573
12189,27,104,2910.1,107.78148148148148,26,Stationery,2022-02-22,2023-11-24,640,23.703703703703702
12190,21,97,3147.75,149.89285714285714,21,Stationery,2022-01-06,2023-12-27,720,34.285714285714285
12191,33,151,5031.91,152.4821212121212,31,Home Decor,2022-01-27,2023-12-16,688,20.848484848484848
12192,28,124,4452.0599999999995,159.00214285714284,28,Stationery,2022-04-27,2023-11-29,581,20.75
12193,21,92,3330.46,158.59333333333333,21,Stationery,2022-01-16,2023-12-30,713,33.95238095238095
12194,26,107,3037.55,116.82884615384616,23,Beauty,2022-01-29,2023-12-22,692,26.615384615384617
12195,20,97,3168.8199999999997,158.44099999999997,20,Stationery,2022-05-04,2023-12-17,592,29.6
12196,28,105,3295.24,117.68714285714285,26,Stationery,2022-01-23,2023-11-03,649,23.178571428571427
12197,22,74,2448.38,111.29,21,Kitchen,2022-01-02,2023-10-15,651,29.59090909090909
12198,22,104,3703.3500000000004,168.33409090909092,20,Beauty,2022-01-28,2023-12-14,685,31.136363636363637
12199,30,144,4305.5,143.51666666666668,25,Stationery,2022-03-03,2023-12-10,647,21.566666666666666
12200,18,72,2089.39,116.07722222222222,16,Kitchen,2022-02-20,2023-09-06,563,31.27777777777778
12201,17,67,2065.9,121.52352941176471,17,Clothing,2022-02-01,2023-08-17,562,33.05882352941177
12202,20,91,2622.3,131.115,18,Beauty,2022-01-12,2023-08-15,580,29.0
12203,30,151,5638.57,187.9523333333333,27,Beauty,2022-01-08,2023-12-30,721,24.033333333333335
12204,30,134,5011.37,167.04566666666668,27,Home Decor,2022-02-02,2023-12-19,685,22.833333333333332
12205,27,122,3585.8,132.80740740740742,27,Kitchen,2022-01-09,2023-12-10,700,25.925925925925927
12206,26,139,4503.42,173.20846153846153,26,Stationery,2022-01-25,2023-12-30,704,27.076923076923077
12207,22,94,3366.03,153.00136363636364,21,Garden,2022-01-02,2023-11-24,691,31.40909090909091
12208,24,109,3121.06,130.04416666666665,23,Kitchen,2022-01-27,2023-12-31,703,29.291666666666668
12209,24,124,4921.46,205.06083333333333,24,Garden,2022-01-11,2023-12-27,715,29.791666666666668
12210,27,125,3974.34,147.1977777777778,26,Stationery,2022-01-11,2023-11-02,660,24.444444444444443
12211,24,104,4435.3,184.80416666666667,23,Stationery,2022-01-16,2023-12-14,697,29.041666666666668
12212,25,131,5185.7,207.428,25,Kitchen,2022-01-26,2023-12-12,685,27.4
12213,22,91,3701.92,168.26909090909092,20,Kitchen,2022-01-13,2023-10-29,654,29.727272727272727
12214,31,136,5079.7,163.86129032258063,31,Kitchen,2022-01-29,2023-12-28,698,22.516129032258064
12215,27,129,4632.78,171.58444444444444,26,Home Decor,2022-02-14,2023-12-01,655,24.25925925925926
12216,27,130,5299.15,196.2648148148148,26,Home Decor,2022-01-14,2023-11-15,670,24.814814814814813
