CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,KMeans_Cluster,Churned,ChurnProb,ChurnRisk
11759,30,28,5684.41,2,4,5,11,At-Risk,5,0,2.054780142953053e-06,Low
11760,15,28,4833.13,4,4,5,13,Champions,0,0,2.054780142953053e-06,Low
11761,73,27,4292.83,1,4,4,9,At-Risk,1,0,2.054780142953053e-06,Low
11762,3,26,3752.7,5,4,3,12,Champions,0,0,2.054780142953053e-06,Low
11763,9,36,5190.7300000000005,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
11764,79,28,3529.57,1,4,3,8,At-Risk,1,0,2.054780142953053e-06,Low
11765,33,25,3349.87,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
11766,35,12,1777.44,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
11767,36,17,3512.29,2,1,2,5,Hibernating,2,0,2.054780142953053e-06,Low
11768,28,28,3984.27,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
11769,81,13,2914.98,1,1,1,3,Hibernating,4,0,2.054780142953053e-06,Low
11770,24,24,3822.06,3,3,3,9,Loyal Customers,3,0,2.054780142953053e-06,Low
11771,28,25,3207.42,3,3,2,8,Loyal Customers,3,0,2.054780142953053e-06,Low
11772,45,34,4936.96,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
11773,27,25,3846.14,3,3,3,9,Loyal Customers,0,0,2.054780142953053e-06,Low
11774,41,25,3843.77,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
11775,113,14,1921.36,1,1,1,3,Hibernating,4,1,0.999960475843155,High
11776,13,25,3655.25,4,3,3,10,Loyal Customers,3,0,2.054780142953053e-06,Low
11777,11,31,5338.41,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
11778,69,18,2251.58,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
11779,30,33,4815.07,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
11780,56,30,4536.91,1,5,4,10,At-Risk,1,0,2.054780142953053e-06,Low
11781,14,24,4690.54,4,3,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
11782,14,26,4368.1,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
11783,6,20,3530.02,5,1,3,9,New Customers,3,0,2.054780142953053e-06,Low
11784,37,22,3478.4100000000003,2,2,2,6,Hibernating,3,0,2.054780142953053e-06,Low
11785,72,23,4354.79,1,3,4,8,At-Risk,1,0,2.054780142953053e-06,Low
11786,72,22,2893.76,1,2,1,4,Hibernating,1,0,2.054780142953053e-06,Low
11787,15,25,3145.02,4,3,2,9,Loyal Customers,3,0,2.054780142953053e-06,Low
11788,37,25,3592.95,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
11789,7,32,6759.73,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
11790,6,28,5492.33,5,4,5,14,Champions,5,0,2.054780142953053e-06,Low
11791,7,18,3141.0,5,1,2,8,New Customers,3,0,2.054780142953053e-06,Low
11792,87,28,3748.97,1,4,3,8,At-Risk,1,0,2.054780142953053e-06,Low
11793,23,29,4650.6,3,5,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
11794,18,30,5164.97,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
11795,4,29,6253.56,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
11796,27,31,5873.4,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
11797,21,26,6728.85,3,4,5,12,Loyal Customers,5,0,2.054780142953053e-06,Low
11798,96,24,3486.32,1,3,2,6,At-Risk,4,1,0.999960475843155,High
11799,7,30,4666.72,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
11800,37,24,3482.63,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
11801,46,18,3086.65,2,1,2,5,Hibernating,2,0,2.054780142953053e-06,Low
11802,15,31,5360.87,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
11803,6,23,2984.21,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
11804,6,19,3267.77,5,1,2,8,New Customers,3,0,2.054780142953053e-06,Low
11805,33,20,3473.4300000000003,2,1,2,5,Hibernating,3,0,2.054780142953053e-06,Low
11806,31,27,3773.04,2,4,3,9,At-Risk,0,0,2.054780142953053e-06,Low
11807,14,22,5629.53,4,2,5,11,New Customers,0,0,2.054780142953053e-06,Low
11808,13,20,2542.76,4,1,1,6,New Customers,2,0,2.054780142953053e-06,Low
11809,9,28,3380.31,4,4,2,10,Champions,0,0,2.054780142953053e-06,Low
11810,68,24,4851.34,1,3,5,9,At-Risk,1,0,2.054780142953053e-06,Low
11811,12,20,2772.38,4,1,1,6,New Customers,3,0,2.054780142953053e-06,Low
11812,1,16,2138.27,5,1,1,7,New Customers,2,0,2.054780142953053e-06,Low
11813,65,27,4810.57,1,4,5,10,At-Risk,1,0,2.054780142953053e-06,Low
11814,22,26,4095.43,3,4,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
11815,19,17,3362.8900000000003,3,1,2,6,Potential Loyalists,2,0,2.054780142953053e-06,Low
11816,3,27,4568.63,5,4,4,13,Champions,0,0,2.054780142953053e-06,Low
11817,67,27,4121.38,1,4,4,9,At-Risk,1,0,2.054780142953053e-06,Low
11818,51,28,5771.03,1,4,5,10,At-Risk,5,0,2.054780142953053e-06,Low
11819,29,18,2667.32,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
11820,16,25,5472.36,4,3,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
11821,35,27,5182.5,2,4,5,11,At-Risk,0,0,2.054780142953053e-06,Low
11822,1,25,3472.36,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
11823,28,27,4038.97,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
11824,14,20,3838.26,4,1,3,8,New Customers,3,0,2.054780142953053e-06,Low
11825,13,30,6197.52,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
11826,24,31,5603.93,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
11827,8,18,4230.63,5,1,4,10,New Customers,3,0,2.054780142953053e-06,Low
11828,30,28,4282.26,2,4,4,10,At-Risk,0,0,2.054780142953053e-06,Low
11829,56,25,5023.09,1,3,5,9,At-Risk,1,0,2.054780142953053e-06,Low
11830,19,30,5300.68,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
11831,96,26,3312.41,1,4,2,7,At-Risk,1,1,0.999960475843155,High
11832,6,19,3613.65,5,1,3,9,New Customers,3,0,2.054780142953053e-06,Low
11833,49,26,3593.49,2,4,3,9,At-Risk,1,0,2.054780142953053e-06,Low
11834,234,9,601.03,1,1,1,3,Hibernating,4,1,0.999960475843155,High
11835,8,23,4266.05,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
11836,67,28,5916.01,1,4,5,10,At-Risk,5,0,2.054780142953053e-06,Low
11837,4,29,3627.09,5,5,3,13,Champions,0,0,2.054780142953053e-06,Low
11838,16,29,4331.45,4,5,4,13,Champions,0,0,2.054780142953053e-06,Low
11839,11,31,4838.47,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
11840,14,27,3513.99,4,4,2,10,Champions,0,0,2.054780142953053e-06,Low
11841,46,17,3105.59,2,1,2,5,Hibernating,2,0,2.054780142953053e-06,Low
11842,7,30,4086.4,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
11843,22,19,2731.28,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
11844,28,21,3717.79,3,2,3,8,Potential Loyalists,3,0,2.054780142953053e-06,Low
11845,27,18,2825.38,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
11846,18,18,2418.89,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
11847,16,18,3051.75,4,1,2,7,New Customers,2,0,2.054780142953053e-06,Low
11848,64,34,5077.22,1,5,5,11,At-Risk,5,0,2.054780142953053e-06,Low
11849,19,31,6343.88,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
11850,8,21,4751.46,5,2,4,11,New Customers,0,0,2.054780142953053e-06,Low
11851,70,24,4327.4400000000005,1,3,4,8,At-Risk,1,0,2.054780142953053e-06,Low
11852,22,18,2938.49,3,1,2,6,Potential Loyalists,2,0,2.054780142953053e-06,Low
11853,2,30,3718.39,5,5,3,13,Champions,0,0,2.054780142953053e-06,Low
11854,32,26,4630.22,2,4,4,10,At-Risk,0,0,2.054780142953053e-06,Low
11855,14,21,3436.9500000000003,4,2,2,8,New Customers,3,0,2.054780142953053e-06,Low
11856,11,29,4157.65,4,5,4,13,Champions,0,0,2.054780142953053e-06,Low
11857,32,25,3578.68,2,3,3,8,At-Risk,3,0,2.054780142953053e-06,Low
11858,2,25,3596.28,5,3,3,11,Loyal Customers,3,0,2.054780142953053e-06,Low
11859,6,29,4468.12,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
11860,43,23,3155.53,2,3,2,7,At-Risk,1,0,2.054780142953053e-06,Low
11861,8,25,5702.2,5,3,5,13,Loyal Customers,0,0,2.054780142953053e-06,Low
11862,8,19,4261.97,5,1,4,10,New Customers,3,0,2.054780142953053e-06,Low
11863,2,21,2896.36,5,2,1,8,New Customers,3,0,2.054780142953053e-06,Low
11864,51,26,4783.89,1,4,4,9,At-Risk,1,0,2.054780142953053e-06,Low
11865,36,24,3933.05,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
11866,92,22,3340.59,1,2,2,5,Hibernating,4,1,0.999960475843155,High
11867,66,23,3086.85,1,3,2,6,At-Risk,1,0,2.054780142953053e-06,Low
11868,4,25,3903.14,5,3,3,11,Loyal Customers,0,0,2.054780142953053e-06,Low
11869,29,27,4357.44,3,4,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
11870,1,30,5683.06,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
11871,34,23,3068.8900000000003,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
11872,11,42,8743.68,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
11873,10,18,2186.79,4,1,1,6,New Customers,2,0,2.054780142953053e-06,Low
11874,19,26,5641.46,3,4,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
11875,9,22,3622.93,4,2,3,9,New Customers,3,0,2.054780142953053e-06,Low
11876,10,26,3953.66,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
11877,9,23,3731.78,4,3,3,10,Loyal Customers,3,0,2.054780142953053e-06,Low
11878,57,25,4050.08,1,3,3,7,At-Risk,1,0,2.054780142953053e-06,Low
11879,72,26,3482.09,1,4,2,7,At-Risk,1,0,2.054780142953053e-06,Low
11880,7,22,2170.86,5,2,1,8,New Customers,3,0,2.054780142953053e-06,Low
11881,3,18,2587.1,5,1,1,7,New Customers,2,0,2.054780142953053e-06,Low
11882,1,39,5405.32,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
11883,27,33,5511.59,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
11884,34,28,5375.82,2,4,5,11,At-Risk,5,0,2.054780142953053e-06,Low
11885,67,19,2859.01,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
11886,54,25,6468.51,1,3,5,9,At-Risk,5,0,2.054780142953053e-06,Low
11887,3,24,3327.95,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
11888,38,20,5046.45,2,1,5,8,Hibernating,1,0,2.054780142953053e-06,Low
11889,42,16,2260.78,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
11890,30,21,3551.17,2,2,3,7,Hibernating,3,0,2.054780142953053e-06,Low
11891,67,27,3500.32,1,4,2,7,At-Risk,1,0,2.054780142953053e-06,Low
11892,101,21,3402.19,1,2,2,5,Hibernating,4,1,0.999960475843155,High
11893,18,21,3147.66,3,2,2,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
11894,183,23,3282.74,1,3,2,6,At-Risk,4,1,0.999960475843155,High
11895,34,26,4643.79,2,4,4,10,At-Risk,0,0,2.054780142953053e-06,Low
11896,24,25,3658.62,3,3,3,9,Loyal Customers,3,0,2.054780142953053e-06,Low
11897,13,22,2806.03,4,2,1,7,New Customers,3,0,2.054780142953053e-06,Low
11898,32,24,3434.94,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
11899,11,28,4728.82,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
11900,34,24,4017.31,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
11901,2,23,4073.65,5,3,4,12,Loyal Customers,3,0,2.054780142953053e-06,Low
11902,53,34,4944.63,1,5,5,11,At-Risk,5,0,2.054780142953053e-06,Low
11903,8,21,3856.79,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
11904,50,24,2267.29,1,3,1,5,At-Risk,2,0,2.054780142953053e-06,Low
11905,44,22,4527.64,2,2,4,8,Hibernating,1,0,2.054780142953053e-06,Low
11906,24,23,3773.45,3,3,3,9,Loyal Customers,3,0,2.054780142953053e-06,Low
11907,12,24,4327.56,4,3,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
11908,21,23,2684.1,3,3,1,7,Loyal Customers,3,0,2.054780142953053e-06,Low
11909,38,9,1252.0800000000002,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
11910,7,27,5732.35,5,4,5,14,Champions,5,0,2.054780142953053e-06,Low
11911,23,21,2801.77,3,2,1,6,Potential Loyalists,3,0,2.054780142953053e-06,Low
11912,7,25,4530.51,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
11913,57,33,5576.51,1,5,5,11,At-Risk,5,0,2.054780142953053e-06,Low
11914,34,20,3423.85,2,1,2,5,Hibernating,3,0,2.054780142953053e-06,Low
11915,46,20,3013.75,2,1,2,5,Hibernating,2,0,2.054780142953053e-06,Low
11916,45,23,3508.95,2,3,2,7,At-Risk,1,0,2.054780142953053e-06,Low
11917,48,19,2511.77,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
11918,48,19,3145.37,2,1,2,5,Hibernating,2,0,2.054780142953053e-06,Low
11919,19,27,5399.59,3,4,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
11920,34,19,3882.1,2,1,3,6,Hibernating,3,0,2.054780142953053e-06,Low
11921,21,30,5579.52,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
11922,36,26,2969.02,2,4,2,8,At-Risk,3,0,2.054780142953053e-06,Low
11923,1,30,5169.76,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
11924,195,20,2939.16,1,1,2,4,Hibernating,4,1,0.999960475843155,High
11925,68,22,3859.47,1,2,3,6,Hibernating,1,0,2.054780142953053e-06,Low
11926,57,16,2026.98,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
11927,31,26,3472.43,2,4,2,8,At-Risk,3,0,2.054780142953053e-06,Low
11928,2,21,2931.34,5,2,1,8,New Customers,3,0,2.054780142953053e-06,Low
11929,34,29,3217.06,2,5,2,9,At-Risk,0,0,2.054780142953053e-06,Low
11930,25,23,2476.36,3,3,1,7,Loyal Customers,3,0,2.054780142953053e-06,Low
11931,15,28,4462.94,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
11932,25,26,3649.16,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
11933,3,29,4991.21,5,5,5,15,Champions,0,0,2.054780142953053e-06,Low
11934,232,12,1136.6,1,1,1,3,Hibernating,4,1,0.999960475843155,High
11935,33,18,3200.1400000000003,2,1,2,5,Hibernating,2,0,2.054780142953053e-06,Low
11936,77,21,3037.2200000000003,1,2,2,5,Hibernating,1,0,2.054780142953053e-06,Low
11937,64,24,4346.27,1,3,4,8,At-Risk,1,0,2.054780142953053e-06,Low
11938,80,17,2668.83,1,1,1,3,Hibernating,4,0,2.054780142953053e-06,Low
11939,36,26,4222.16,2,4,4,10,At-Risk,0,0,2.054780142953053e-06,Low
11940,113,22,3331.94,1,2,2,5,Hibernating,4,1,0.999960475843155,High
11941,58,26,4543.79,1,4,4,9,At-Risk,1,0,2.054780142953053e-06,Low
11942,31,24,3203.78,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
11943,2,28,4198.02,5,4,4,13,Champions,0,0,2.054780142953053e-06,Low
11944,60,27,4577.65,1,4,4,9,At-Risk,1,0,2.054780142953053e-06,Low
11945,3,21,5474.53,5,2,5,12,New Customers,0,0,2.054780142953053e-06,Low
11946,27,19,3356.27,3,1,2,6,Potential Loyalists,3,0,2.054780142953053e-06,Low
11947,80,16,2703.57,1,1,1,3,Hibernating,4,0,2.054780142953053e-06,Low
11948,48,24,3853.93,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
11949,11,26,3975.39,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
11950,2,18,2239.95,5,1,1,7,New Customers,2,0,2.054780142953053e-06,Low
11951,19,18,3206.01,3,1,2,6,Potential Loyalists,2,0,2.054780142953053e-06,Low
11952,72,26,5391.08,1,4,5,10,At-Risk,1,0,2.054780142953053e-06,Low
11953,34,23,4502.79,2,3,4,9,At-Risk,0,0,2.054780142953053e-06,Low
11954,9,29,5650.67,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
11955,3,24,3526.95,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
11956,4,30,4185.28,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
11957,4,18,2368.6,5,1,1,7,New Customers,2,0,2.054780142953053e-06,Low
11958,6,20,2588.11,5,1,1,7,New Customers,3,0,2.054780142953053e-06,Low
11959,16,31,5959.05,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
11960,3,28,4998.41,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
11961,84,24,4652.99,1,3,4,8,At-Risk,1,0,2.054780142953053e-06,Low
11962,11,26,3952.24,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
11963,61,30,5870.33,1,5,5,11,At-Risk,5,0,2.054780142953053e-06,Low
11964,1,34,5501.92,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
11965,16,20,3820.3,4,1,3,8,New Customers,3,0,2.054780142953053e-06,Low
11966,29,34,4657.42,3,5,4,12,Loyal Customers,5,0,2.054780142953053e-06,Low
11967,19,19,3465.18,3,1,2,6,Potential Loyalists,3,0,2.054780142953053e-06,Low
11968,35,23,3103.85,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
11969,19,30,5815.71,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
11970,33,24,3389.05,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
11971,23,24,3928.86,3,3,3,9,Loyal Customers,3,0,2.054780142953053e-06,Low
11972,22,23,2544.54,3,3,1,7,Loyal Customers,3,0,2.054780142953053e-06,Low
11973,48,24,3467.76,2,3,2,7,At-Risk,1,0,2.054780142953053e-06,Low
11974,3,23,3516.91,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
11975,4,33,4752.12,5,5,4,14,Champions,5,0,2.054780142953053e-06,Low
11976,28,34,6738.97,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
11977,11,20,2612.05,4,1,1,6,New Customers,3,0,2.054780142953053e-06,Low
11978,6,21,4159.48,5,2,4,11,New Customers,3,0,2.054780142953053e-06,Low
11979,41,18,2067.04,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
11980,20,25,5249.68,3,3,5,11,Loyal Customers,0,0,2.054780142953053e-06,Low
11981,65,19,2995.74,1,1,2,4,Hibernating,2,0,2.054780142953053e-06,Low
11982,48,21,4369.02,2,2,4,8,Hibernating,1,0,2.054780142953053e-06,Low
11983,15,28,5559.89,4,4,5,13,Champions,5,0,2.054780142953053e-06,Low
11984,67,26,3465.55,1,4,2,7,At-Risk,1,0,2.054780142953053e-06,Low
11985,83,25,3752.43,1,3,3,7,At-Risk,1,0,2.054780142953053e-06,Low
11986,28,17,2790.75,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
11987,20,20,2400.65,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
11988,33,18,2057.1,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
11989,57,30,5219.57,1,5,5,11,At-Risk,5,0,2.054780142953053e-06,Low
11990,44,23,4660.7,2,3,4,9,At-Risk,1,0,2.054780142953053e-06,Low
11991,12,26,4379.99,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
11992,29,26,3823.03,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
11993,28,24,2199.15,3,3,1,7,Loyal Customers,3,0,2.054780142953053e-06,Low
11994,14,34,5048.97,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
11995,7,18,3508.41,5,1,2,8,New Customers,3,0,2.054780142953053e-06,Low
11996,45,26,3753.76,2,4,3,9,At-Risk,1,0,2.054780142953053e-06,Low
11997,62,23,3704.51,1,3,3,7,At-Risk,1,0,2.054780142953053e-06,Low
11998,79,25,3470.19,1,3,2,6,At-Risk,1,0,2.054780142953053e-06,Low
11999,22,27,4321.38,3,4,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
12000,65,24,3903.58,1,3,3,7,At-Risk,1,0,2.054780142953053e-06,Low
12001,37,34,6163.17,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
12002,43,21,3087.96,2,2,2,6,Hibernating,2,0,2.054780142953053e-06,Low
12003,14,24,3196.66,4,3,2,9,Loyal Customers,3,0,2.054780142953053e-06,Low
12004,57,26,4462.69,1,4,4,9,At-Risk,1,0,2.054780142953053e-06,Low
12005,2,22,4353.06,5,2,4,11,New Customers,3,0,2.054780142953053e-06,Low
12006,162,26,4186.74,1,4,4,9,At-Risk,4,1,0.999960475843155,High
12007,26,19,4085.8,3,1,4,8,Potential Loyalists,3,0,2.054780142953053e-06,Low
12008,64,31,4016.51,1,5,3,9,At-Risk,1,0,2.054780142953053e-06,Low
12009,14,27,3598.1000000000004,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
12010,3,23,4084.19,5,3,4,12,Loyal Customers,3,0,2.054780142953053e-06,Low
12011,27,21,3392.1800000000003,3,2,2,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
12012,2,30,3273.77,5,5,2,12,Champions,0,0,2.054780142953053e-06,Low
12013,33,36,5874.4400000000005,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
12014,5,22,3431.5,5,2,2,9,New Customers,3,0,2.054780142953053e-06,Low
12015,4,21,3628.53,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
12016,61,25,3113.62,1,3,2,6,At-Risk,1,0,2.054780142953053e-06,Low
12017,11,23,4426.58,4,3,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
12018,19,24,3616.44,3,3,3,9,Loyal Customers,3,0,2.054780142953053e-06,Low
12019,2,25,4241.15,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
12020,74,27,3882.53,1,4,3,8,At-Risk,1,0,2.054780142953053e-06,Low
12021,111,27,4301.6900000000005,1,4,4,9,At-Risk,1,1,0.999960475843155,High
12022,24,19,3263.96,3,1,2,6,Potential Loyalists,3,0,2.054780142953053e-06,Low
12023,27,26,4191.9800000000005,3,4,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
12024,16,27,4140.21,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
12025,22,24,3688.31,3,3,3,9,Loyal Customers,3,0,2.054780142953053e-06,Low
12026,12,23,2537.57,4,3,1,8,Loyal Customers,3,0,2.054780142953053e-06,Low
12027,28,30,4397.64,3,5,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
12028,2,24,3484.82,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
12029,34,23,4456.25,2,3,4,9,At-Risk,0,0,2.054780142953053e-06,Low
12030,7,22,2964.62,5,2,2,9,New Customers,3,0,2.054780142953053e-06,Low
12031,83,30,4494.5,1,5,4,10,At-Risk,1,0,2.054780142953053e-06,Low
12032,47,27,5238.96,2,4,5,11,At-Risk,0,0,2.054780142953053e-06,Low
12033,8,31,4949.81,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
12034,14,27,3608.59,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
12035,4,21,3597.17,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
12036,3,28,4554.45,5,4,4,13,Champions,0,0,2.054780142953053e-06,Low
12037,29,21,3921.95,3,2,3,8,Potential Loyalists,3,0,2.054780142953053e-06,Low
12038,15,18,2539.6,4,1,1,6,New Customers,2,0,2.054780142953053e-06,Low
12039,15,20,3573.29,4,1,3,8,New Customers,3,0,2.054780142953053e-06,Low
12040,34,24,4180.07,2,3,4,9,At-Risk,0,0,2.054780142953053e-06,Low
12041,20,32,6011.92,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
12042,28,27,5085.599999999999,3,4,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
12043,24,27,3359.13,3,4,2,9,Loyal Customers,0,0,2.054780142953053e-06,Low
12044,26,27,4279.75,3,4,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
12045,10,28,4636.06,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
12046,6,22,3353.8,5,2,2,9,New Customers,3,0,2.054780142953053e-06,Low
12047,22,28,4918.02,3,4,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
12048,219,14,2297.37,1,1,1,3,Hibernating,4,1,0.999960475843155,High
12049,14,22,4843.03,4,2,5,11,New Customers,0,0,2.054780142953053e-06,Low
12050,37,25,3804.66,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
12051,7,19,4070.85,5,1,4,10,New Customers,3,0,2.054780142953053e-06,Low
12052,89,25,4237.16,1,3,4,8,At-Risk,1,0,2.054780142953053e-06,Low
12053,6,30,4396.69,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
12054,36,23,3475.1,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
12055,6,23,2664.05,5,3,1,9,Loyal Customers,3,0,2.054780142953053e-06,Low
12056,1,24,3578.72,5,3,3,11,Loyal Customers,3,0,2.054780142953053e-06,Low
12057,19,22,3393.4,3,2,2,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
12058,48,16,2015.05,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
12059,24,25,3294.38,3,3,2,8,Loyal Customers,3,0,2.054780142953053e-06,Low
12060,26,23,3036.0,3,3,2,8,Loyal Customers,3,0,2.054780142953053e-06,Low
12061,28,30,5100.36,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
12062,41,21,5627.07,2,2,5,9,Hibernating,0,0,2.054780142953053e-06,Low
12063,6,33,6011.38,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
12064,46,21,2839.19,2,2,1,5,Hibernating,2,0,2.054780142953053e-06,Low
12065,3,22,3675.69,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
12066,26,25,4080.33,3,3,4,10,Loyal Customers,0,0,2.054780142953053e-06,Low
12067,1,25,4339.18,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
12068,8,25,4126.74,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
12069,1,33,5123.3,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
12070,18,22,3825.99,3,2,3,8,Potential Loyalists,3,0,2.054780142953053e-06,Low
12071,107,21,4513.86,1,2,4,7,Hibernating,4,1,0.999960475843155,High
12072,8,24,3844.29,5,3,3,11,Loyal Customers,3,0,2.054780142953053e-06,Low
12073,17,27,5879.64,4,4,5,13,Champions,5,0,2.054780142953053e-06,Low
